0	4.457073
1	4.246942
2	4.142076
3	4.090415
4	4.061916
5	4.044401
6	4.032707
7	4.024397
8	4.018202
9	4.013404
10	4.009572
11	4.006432
12	4.003803
13	4.001559
14	3.999613
15	3.997900
16	3.996373
17	3.994995
18	3.993738
19	3.992579
20	3.991502
21	3.990492
22	3.989538
23	3.988628
24	3.987757
25	3.986915
26	3.986098
27	3.985300
28	3.984516
29	3.983743
30	3.982976
31	3.982212
32	3.981447
33	3.980679
34	3.979904
35	3.979120
36	3.978324
37	3.977512
38	3.976682
39	3.975831
40	3.974955
41	3.974051
42	3.973116
43	3.972145
44	3.971136
45	3.970082
46	3.968980
47	3.967823
48	3.966607
49	3.965323
50	3.963965
51	3.962524
52	3.960990
53	3.959353
54	3.957599
55	3.955713
56	3.953679
57	3.951477
58	3.949083
59	3.946468
60	3.943599
61	3.940436
62	3.936929
63	3.933017
64	3.928625
65	3.923657
66	3.917993
67	3.911476
68	3.903900
69	3.894992
70	3.884378
71	3.871535
72	3.855720
73	3.835837
74	3.810228
75	3.776286
76	3.729768
77	3.663526
78	3.565297
79	3.414713
80	3.184409
81	2.866883
82	2.539656
83	2.319525
84	2.206039
85	2.146785
86	2.112450
87	2.090582
88	2.075614
89	2.064797
90	2.056647
91	2.050303
92	2.045233
93	2.041093
94	2.037652
95	2.034748
96	2.032265
97	2.030119
98	2.028246
99	2.026597
100	2.025135
101	2.023829
102	2.022655
103	2.021595
104	2.020633
105	2.019755
106	2.018952
107	2.018213
108	2.017532
109	2.016901
110	2.016316
111	2.015771
112	2.015263
113	2.014788
114	2.014342
115	2.013923
116	2.013529
117	2.013158
118	2.012807
119	2.012475
120	2.012160
121	2.011861
122	2.011577
123	2.011307
124	2.011050
125	2.010804
126	2.010569
127	2.010345
128	2.010130
129	2.009925
130	2.009727
131	2.009538
132	2.009356
133	2.009181
134	2.009012
135	2.008850
136	2.008694
137	2.008543
138	2.008398
139	2.008257
140	2.008121
141	2.007990
142	2.007863
143	2.007740
144	2.007621
145	2.007505
146	2.007393
147	2.007284
148	2.007179
149	2.007077
150	2.006977
151	2.006880
152	2.006786
153	2.006695
154	2.006606
155	2.006519
156	2.006435
157	2.006352
158	2.006272
159	2.006194
160	2.006118
161	2.006043
162	2.005971
163	2.005900
164	2.005831
165	2.005763
166	2.005697
167	2.005632
168	2.005569
169	2.005508
170	2.005447
171	2.005388
172	2.005330
173	2.005274
174	2.005218
175	2.005164
176	2.005111
177	2.005059
178	2.005008
179	2.004957
180	2.004908
181	2.004860
182	2.004813
183	2.004767
184	2.004721
185	2.004677
186	2.004633
187	2.004590
188	2.004548
189	2.004506
190	2.004465
191	2.004425
192	2.004386
193	2.004347
194	2.004309
195	2.004272
196	2.004235
197	2.004199
198	2.004164
199	2.004129
200	2.004094
201	2.004060
202	2.004027
203	2.003994
204	2.003962
205	2.003930
206	2.003899
207	2.003868
208	2.003838
209	2.003808
210	2.003779
211	2.003750
212	2.003721
213	2.003693
214	2.003665
215	2.003638
216	2.003611
217	2.003584
218	2.003558
219	2.003532
220	2.003507
221	2.003482
222	2.003457
223	2.003432
224	2.003408
225	2.003384
226	2.003361
227	2.003338
228	2.003315
229	2.003292
230	2.003270
231	2.003248
232	2.003226
233	2.003205
234	2.003184
235	2.003163
236	2.003142
237	2.003122
238	2.003101
239	2.003081
240	2.003062
241	2.003042
242	2.003023
243	2.003004
244	2.002985
245	2.002967
246	2.002949
247	2.002930
248	2.002913
249	2.002895
250	2.002877
251	2.002860
252	2.002843
253	2.002826
254	2.002809
255	2.002793
256	2.002776
257	2.002760
258	2.002744
259	2.002728
260	2.002713
261	2.002697
262	2.002682
263	2.002667
264	2.002652
265	2.002637
266	2.002622
267	2.002608
268	2.002593
269	2.002579
270	2.002565
271	2.002551
272	2.002537
273	2.002523
274	2.002510
275	2.002496
276	2.002483
277	2.002470
278	2.002457
279	2.002444
280	2.002431
281	2.002418
282	2.002406
283	2.002393
284	2.002381
285	2.002369
286	2.002357
287	2.002345
288	2.002333
289	2.002321
290	2.002310
291	2.002298
292	2.002287
293	2.002276
294	2.002264
295	2.002253
296	2.002242
297	2.002231
298	2.002220
299	2.002210
300	2.002199
301	2.002189
302	2.002178
303	2.002168
304	2.002157
305	2.002147
306	2.002137
307	2.002127
308	2.002117
309	2.002107
310	2.002098
311	2.002088
312	2.002078
313	2.002069
314	2.002060
315	2.002050
316	2.002041
317	2.002032
