0	4.199252
1	4.133060
2	4.097778
3	4.076499
4	4.062463
5	4.052585
6	4.045290
7	4.039701
8	4.035291
9	4.031729
10	4.028796
11	4.026340
12	4.024257
13	4.022468
14	4.020916
15	4.019557
16	4.018358
17	4.017293
18	4.016341
19	4.015484
20	4.014710
21	4.014007
22	4.013366
23	4.012779
24	4.012240
25	4.011743
26	4.011283
27	4.010857
28	4.010460
29	4.010091
30	4.009746
31	4.009423
32	4.009120
33	4.008835
34	4.008566
35	4.008313
36	4.008074
37	4.007848
38	4.007634
39	4.007430
40	4.007237
41	4.007053
42	4.006878
43	4.006711
44	4.006552
45	4.006400
46	4.006254
47	4.006115
48	4.005982
49	4.005854
50	4.005731
51	4.005613
52	4.005499
53	4.005390
54	4.005285
55	4.005184
56	4.005086
57	4.004992
58	4.004901
59	4.004813
60	4.004728
61	4.004646
62	4.004567
63	4.004490
64	4.004416
65	4.004344
66	4.004274
67	4.004206
68	4.004141
69	4.004077
70	4.004015
71	4.003955
72	4.003896
73	4.003840
74	4.003784
75	4.003730
76	4.003678
77	4.003627
78	4.003577
79	4.003529
80	4.003482
81	4.003436
82	4.003391
83	4.003347
84	4.003305
85	4.003263
86	4.003222
87	4.003183
88	4.003144
89	4.003106
90	4.003069
91	4.003033
92	4.002997
93	4.002962
94	4.002929
95	4.002895
96	4.002863
97	4.002831
98	4.002800
99	4.002769
100	4.002739
101	4.002710
102	4.002682
103	4.002653
104	4.002626
105	4.002599
106	4.002572
107	4.002546
108	4.002521
109	4.002496
110	4.002471
111	4.002447
112	4.002423
113	4.002400
114	4.002377
115	4.002355
116	4.002333
117	4.002311
118	4.002290
119	4.002269
120	4.002248
121	4.002228
122	4.002208
123	4.002188
124	4.002169
125	4.002150
126	4.002132
127	4.002113
128	4.002095
129	4.002078
130	4.002060
131	4.002043
132	4.002026
133	4.002009
134	4.001993
135	4.001977
136	4.001961
137	4.001945
138	4.001930
139	4.001914
140	4.001899
141	4.001885
142	4.001870
143	4.001856
144	4.001842
145	4.001828
146	4.001814
147	4.001800
148	4.001787
149	4.001774
150	4.001761
151	4.001748
152	4.001735
153	4.001723
154	4.001710
155	4.001698
156	4.001686
157	4.001674
158	4.001663
159	4.001651
160	4.001640
161	4.001628
162	4.001617
163	4.001606
164	4.001595
165	4.001585
166	4.001574
167	4.001564
168	4.001553
169	4.001543
170	4.001533
171	4.001523
172	4.001513
173	4.001504
174	4.001494
175	4.001484
176	4.001475
177	4.001466
178	4.001457
179	4.001448
180	4.001439
181	4.001430
182	4.001421
183	4.001412
184	4.001404
185	4.001395
186	4.001387
187	4.001379
188	4.001370
189	4.001362
190	4.001354
191	4.001346
192	4.001339
193	4.001331
194	4.001323
195	4.001315
196	4.001308
197	4.001301
198	4.001293
199	4.001286
200	4.001279
201	4.001271
202	4.001264
203	4.001257
204	4.001250
205	4.001244
206	4.001237
207	4.001230
208	4.001223
209	4.001217
210	4.001210
211	4.001204
212	4.001197
213	4.001191
214	4.001185
215	4.001179
216	4.001172
217	4.001166
218	4.001160
219	4.001154
220	4.001148
221	4.001143
222	4.001137
223	4.001131
224	4.001125
225	4.001120
226	4.001114
227	4.001108
228	4.001103
229	4.001097
230	4.001092
231	4.001087
232	4.001081
233	4.001076
234	4.001071
235	4.001066
236	4.001060
237	4.001055
238	4.001050
239	4.001045
240	4.001040
241	4.001035
242	4.001031
243	4.001026
244	4.001021
245	4.001016
246	4.001011
247	4.001007
248	4.001002
249	4.000998
250	4.000993
251	4.000988
252	4.000984
253	4.000979
254	4.000975
255	4.000971
256	4.000966
257	4.000962
258	4.000958
259	4.000954
260	4.000949
261	4.000945
262	4.000941
263	4.000937
264	4.000933
265	4.000929
266	4.000925
267	4.000921
268	4.000917
269	4.000913
270	4.000909
271	4.000905
272	4.000901
273	4.000897
274	4.000894
275	4.000890
276	4.000886
277	4.000882
278	4.000879
279	4.000875
280	4.000872
281	4.000868
282	4.000864
283	4.000861
284	4.000857
285	4.000854
286	4.000850
287	4.000847
288	4.000844
289	4.000840
290	4.000837
291	4.000833
292	4.000830
293	4.000827
294	4.000824
295	4.000820
296	4.000817
297	4.000814
298	4.000811
299	4.000808
300	4.000804
301	4.000801
