0.813377	0.530405	
0.820032	0.535629	
0.822973	0.534150	
0.822431	0.534269	
0.822683	0.534477	
0.823001	0.534126	
0.822024	0.531206	
0.799401	0.523338	
0.747845	0.589963	
0.879126	0.421024	
