0.771767	0.758787	
0.702293	0.731476	
0.662674	0.360390	
0.699916	0.474058	
0.354390	0.344493	
0.647154	0.221124	
0.711316	0.531620	
0.754695	0.664786	
0.771689	0.758768	
0.771767	0.758787	
