0.771767	0.758787	
0.702293	0.731476	
0.662673	0.360387	
0.699911	0.474040	
0.354200	0.344305	
0.646735	0.219318	
0.709799	0.525919	
0.751263	0.645890	
0.771465	0.758714	
0.771767	0.758787	
