0.855348	0.342571	
0.850027	0.462018	
0.866251	0.425834	
0.878423	0.422929	
0.879322	0.423092	
0.879326	0.423085	
0.879313	0.423090	
0.878191	0.422983	
0.865294	0.416682	
0.850189	0.403691	
