0.774190	0.070050	
0.543951	0.868732	
0.150409	0.576355	
0.192527	0.304130	
0.665695	0.809449	
0.807362	0.732657	
0.157472	0.686006	
0.015904	0.345214	
0.097051	0.066146	
0.545814	0.201096	
