0.768238	0.777038	
0.328153	0.584399	
0.631575	0.246818	
0.697407	0.464117	
0.351281	0.341407	
0.644443	0.209426	
0.701214	0.493656	
0.718313	0.464468	
0.410891	0.671025	
0.802061	0.785519	
