0.672012	0.476078	
0.545158	0.679181	
0.822514	0.639269	
0.624052	0.598797	
0.725028	0.663425	
0.860684	0.579037	
0.747299	0.304111	
0.488483	0.381486	
0.447933	0.812996	
0.971819	0.234378	
