0.538097 0.477702 0.470493 0.510949
0.537618 0.477691 0.481752 0.501058
0.544043 0.468352 0.487229 0.497746
0.545586 0.470275 0.484338 0.497058
0.553634 0.460934 0.474768 0.506341
0.552739 0.460826 0.474895 0.507288
0.541643 0.45634 0.48263 0.516117
0.538334 0.456635 0.488322 0.513969
0.540776 0.452622 0.490519 0.51283
0.531242 0.452912 0.500463 0.513053
0.530838 0.457244 0.496774 0.513138
0.532495 0.453237 0.491605 0.519931
0.531098 0.446974 0.501344 0.517464
0.529412 0.450058 0.511472 0.506627
0.527925 0.451178 0.512775 0.505844
0.525241 0.455803 0.503033 0.514288
0.532448 0.448679 0.506689 0.50947
0.535417 0.444341 0.514633 0.50222
0.531608 0.43588 0.52246 0.505605
0.518965 0.440838 0.529072 0.50767
0.524446 0.431984 0.532888 0.505639
0.512966 0.433441 0.539725 0.508909
0.511845 0.441164 0.533155 0.510257
0.505118 0.450751 0.523956 0.518239
0.511717 0.445524 0.527623 0.512565
0.508081 0.442953 0.52764 0.518361
0.51436 0.441524 0.529881 0.511043
0.509988 0.440422 0.533247 0.512809
0.517284 0.432187 0.529956 0.515907
0.506488 0.44267 0.536382 0.511152
0.507421 0.446426 0.541929 0.501
0.513987 0.447568 0.534619 0.501117
0.517094 0.445605 0.531663 0.5028
0.523449 0.448968 0.524324 0.500833
0.525404 0.448963 0.528152 0.494683
0.523015 0.444296 0.529676 0.499711
0.518967 0.453318 0.52572 0.500066
0.525072 0.453744 0.527367 0.491475
0.534166 0.448614 0.526226 0.487603
0.535816 0.446496 0.526797 0.48709
0.537967 0.445287 0.525952 0.486725
0.541784 0.44294 0.526021 0.484521
0.539211 0.443133 0.530589 0.482132
0.536174 0.446887 0.530151 0.482524
0.535281 0.453338 0.527847 0.480036
0.539372 0.448923 0.533142 0.473749
0.535442 0.455807 0.529659 0.475418
0.53486 0.464578 0.531838 0.464964
0.532425 0.47291 0.521047 0.4716
0.535839 0.466515 0.52675 0.467741
0.537441 0.469163 0.522848 0.467618
0.540181 0.469788 0.514745 0.472668
0.534907 0.47559 0.517085 0.470336
0.536348 0.46736 0.51865 0.475213
0.524486 0.468886 0.519665 0.485854
0.520073 0.472019 0.515009 0.49253
0.519819 0.474268 0.504045 0.501988
0.517315 0.475284 0.500198 0.507295
0.51204 0.473242 0.497141 0.517527
0.519395 0.46665 0.507427 0.506287
0.519844 0.463074 0.514816 0.501571
0.520544 0.472323 0.510739 0.496426
0.514741 0.46961 0.520127 0.495363
0.510351 0.467884 0.518179 0.503446
0.510191 0.466929 0.519109 0.503526
0.509476 0.472297 0.51736 0.501
0.507818 0.47407 0.518769 0.499536
0.509771 0.471335 0.525788 0.49278
0.511787 0.483918 0.518646 0.486113
0.509306 0.478398 0.519439 0.493195
0.505587 0.482226 0.519706 0.492961
0.506002 0.476208 0.51517 0.503096
0.510009 0.481496 0.509129 0.50016
0.51841 0.474081 0.502004 0.505864
0.51784 0.474314 0.501874 0.506353
0.519467 0.47182 0.497886 0.510914
0.527524 0.467842 0.486333 0.5175
0.524573 0.466477 0.490965 0.517348
0.521301 0.4712 0.491985 0.515398
0.530122 0.473133 0.488777 0.507655
0.525496 0.484535 0.483405 0.506937
0.525839 0.483789 0.488772 0.501973
0.526352 0.48683 0.4843 0.502769
0.528214 0.478679 0.481327 0.511394
0.52965 0.482563 0.481231 0.506181
0.534402 0.475265 0.482922 0.506457
0.532954 0.48172 0.493292 0.491859
0.529845 0.47885 0.500763 0.490507
0.519066 0.48787 0.504213 0.489465
0.512494 0.496998 0.499904 0.491701
0.512464 0.495338 0.506506 0.48659
0.510566 0.494545 0.502234 0.493775
0.514901 0.485457 0.507135 0.493181
0.509742 0.495342 0.50658 0.489344
0.509379 0.505282 0.506264 0.479871
0.498922 0.507473 0.512202 0.482251
0.497773 0.505897 0.514692 0.48243
0.508211 0.503024 0.507983 0.481662
0.50169 0.506548 0.514681 0.477688
0.501671 0.508819 0.514865 0.474965
0.499734 0.509527 0.515977 0.474985
0.497598 0.506871 0.516358 0.479635
0.505323 0.507176 0.511721 0.476179
0.50798 0.508148 0.509252 0.474941
0.491829 0.516464 0.509569 0.482752
0.491396 0.510195 0.520145 0.478631
0.482504 0.512806 0.524708 0.479778
0.481372 0.511359 0.526067 0.48096
0.479946 0.510121 0.529463 0.479968
0.481165 0.507084 0.533432 0.477427
0.483389 0.513041 0.532293 0.470039
0.47873 0.519158 0.527461 0.47356
0.489774 0.514473 0.525458 0.469646
0.495265 0.510848 0.519289 0.4747
0.492231 0.510163 0.524806 0.472487
0.483473 0.519584 0.519418 0.477305
0.491629 0.520429 0.51546 0.472246
0.500882 0.525913 0.50906 0.463415
0.497221 0.524239 0.511574 0.466435
0.493903 0.527053 0.507966 0.470701
0.491693 0.526567 0.514473 0.466469
0.489625 0.531869 0.513307 0.463838
0.495365 0.524989 0.5153 0.463266
0.499031 0.525771 0.502361 0.472676
0.500548 0.525926 0.508348 0.464411
0.501858 0.519737 0.504824 0.473763
0.49337 0.512363 0.511999 0.483009
0.492432 0.521311 0.50663 0.480099
0.500246 0.521701 0.497005 0.481671
0.49949 0.517015 0.498615 0.485617
0.499282 0.515686 0.497367 0.488512
0.493432 0.509054 0.505415 0.493215
0.487683 0.507475 0.502761 0.503131
0.489391 0.510816 0.497602 0.503163
0.48717 0.516641 0.493039 0.50375
0.489097 0.518066 0.492176 0.501228
0.489087 0.516381 0.493833 0.501303
0.488032 0.516412 0.495448 0.500699
0.495176 0.519721 0.494678 0.490946
0.4913 0.521723 0.500086 0.487209
0.487715 0.514176 0.503558 0.495258
0.481461 0.508702 0.513235 0.497178
0.475287 0.506028 0.519521 0.499293
0.486253 0.50093 0.51311 0.500487
0.482177 0.509792 0.505535 0.503231
0.492124 0.507739 0.492287 0.508912
0.501692 0.495294 0.492371 0.511762
0.504811 0.493008 0.494342 0.508956
0.504905 0.493778 0.494122 0.508315
0.49482 0.504625 0.495587 0.506221
0.49911 0.493044 0.506088 0.503144
0.500121 0.499903 0.50101 0.500451
0.4976 0.498279 0.502398 0.503088
0.50015 0.497113 0.49954 0.50453
0.503909 0.505324 0.490481 0.501474
0.511368 0.510229 0.488627 0.490588
0.518877 0.500244 0.488693 0.492951
0.52263 0.498145 0.490356 0.489404
0.523119 0.49738 0.489108 0.490887
0.524626 0.491663 0.495227 0.488669
0.521062 0.495636 0.498502 0.485131
0.518867 0.5033 0.501209 0.476791
0.511931 0.510012 0.504186 0.473956
0.50967 0.508957 0.50879 0.472608
0.515046 0.511415 0.504686 0.468521
0.513292 0.511733 0.511276 0.46293
0.50433 0.514971 0.518159 0.461527
0.505891 0.510029 0.517128 0.466439
0.496402 0.518221 0.522428 0.461784
0.498595 0.518561 0.524088 0.457085
0.490216 0.52678 0.529656 0.450397
0.490862 0.530216 0.526404 0.449445
0.499656 0.527345 0.522425 0.447819
0.503688 0.521758 0.520068 0.452505
0.50643 0.517281 0.528534 0.444757
0.498235 0.521101 0.5225 0.456703
0.494088 0.524935 0.514781 0.465469
0.497175 0.529795 0.497937 0.475103
0.497743 0.528849 0.489696 0.484026
0.499767 0.527126 0.489573 0.48393
0.502596 0.524563 0.487277 0.486058
0.497499 0.524162 0.488197 0.490745
0.501947 0.516982 0.480075 0.501777
0.495506 0.518227 0.482607 0.504317
0.489386 0.527786 0.477621 0.505175
0.482069 0.536572 0.473728 0.50667
0.478453 0.539406 0.473826 0.50691
0.488034 0.543152 0.468199 0.498996
0.491772 0.538233 0.465856 0.502831
0.499909 0.53017 0.472878 0.496761
0.510786 0.527606 0.476413 0.484998
0.517102 0.52991 0.471057 0.480868
0.52531 0.516876 0.481217 0.476216
0.518044 0.519281 0.491769 0.470849
0.522685 0.510183 0.50197 0.464977
0.52325 0.509032 0.5012 0.466406
0.519634 0.509022 0.500446 0.471159
0.513125 0.506455 0.50213 0.479217
0.514669 0.502254 0.507371 0.47645
0.512003 0.5101 0.503554 0.474943
0.502608 0.508487 0.50315 0.486977
0.505754 0.509729 0.50111 0.48447
0.507105 0.507248 0.506378 0.480144
0.505488 0.498507 0.511416 0.485589
0.501321 0.504111 0.499399 0.496669
0.49457 0.509359 0.502537 0.494861
0.483537 0.508744 0.505979 0.50287
0.488081 0.507933 0.506302 0.498895
0.494169 0.516617 0.498059 0.492334
0.496215 0.511902 0.498366 0.494824
0.497366 0.51696 0.499193 0.487428
0.497227 0.518918 0.498943 0.485725
0.496398 0.515958 0.505353 0.483077
0.497305 0.518668 0.504319 0.480289
0.493213 0.525326 0.495404 0.486499
0.492267 0.524662 0.496279 0.487253
0.4943 0.518667 0.495652 0.492211
0.501225 0.513642 0.492698 0.493466
0.499344 0.50083 0.501515 0.499736
0.497484 0.504123 0.494871 0.50477
0.497499 0.505027 0.493933 0.504741
0.501834 0.503256 0.492819 0.503301
0.49887 0.502878 0.498973 0.500511
0.498752 0.498968 0.495347 0.507975
0.507418 0.498024 0.494166 0.501442
0.509645 0.494585 0.499501 0.497195
0.50947 0.49181 0.502038 0.497529
0.515698 0.502058 0.494777 0.488252
0.522754 0.497987 0.489159 0.490571
0.527817 0.491688 0.490714 0.489949
0.532887 0.483948 0.494862 0.487971
0.526455 0.477509 0.504599 0.491424
0.519478 0.483086 0.500314 0.497786
0.516367 0.493015 0.505707 0.485788
0.517185 0.488289 0.5088 0.486428
0.513044 0.488917 0.504348 0.494781
0.509019 0.496047 0.50216 0.494068
0.509174 0.498194 0.498565 0.495358
0.510669 0.487512 0.503069 0.499852
0.511697 0.493602 0.501341 0.49447
0.50823 0.504236 0.497997 0.490731
0.504779 0.512121 0.496589 0.487578
0.501787 0.509329 0.500425 0.489627
0.502222 0.509233 0.499856 0.489855
0.503676 0.509046 0.499232 0.489175
0.502296 0.508541 0.495498 0.494768
0.497861 0.517372 0.500051 0.485521
0.490059 0.504899 0.509682 0.496733
0.48457 0.506075 0.51826 0.491975
0.48307 0.505231 0.517784 0.494794
0.483337 0.504747 0.518974 0.493739
0.485851 0.491718 0.525185 0.497741
0.485302 0.492361 0.523316 0.499577
0.481745 0.490668 0.532953 0.494459
0.478316 0.49424 0.531545 0.495723
0.478891 0.487724 0.529268 0.504019
0.475632 0.487905 0.538137 0.497475
0.472358 0.487468 0.54068 0.498009
0.48342 0.488559 0.528094 0.499966
0.47437 0.486259 0.534675 0.503901
0.484738 0.48335 0.540796 0.49023
0.480209 0.489546 0.534046 0.495972
0.489542 0.486749 0.521712 0.50269
0.488114 0.486825 0.523367 0.502253
0.485232 0.495568 0.521131 0.498844
0.490796 0.500306 0.515407 0.494489
0.488392 0.495479 0.511882 0.505303
0.489877 0.493699 0.510461 0.507007
0.492875 0.488351 0.507987 0.51174
0.491976 0.488437 0.506744 0.513723
0.491746 0.489403 0.505965 0.513764
0.501685 0.480569 0.49788 0.520494
0.494459 0.491836 0.495974 0.51872
0.491138 0.483385 0.50246 0.523585
0.488506 0.472064 0.505661 0.533279
0.495192 0.466516 0.511054 0.526761
0.49091 0.469748 0.509413 0.529416
0.495589 0.462418 0.511681 0.529295
0.488512 0.474185 0.505666 0.531258
0.479578 0.470174 0.515717 0.533346
0.471564 0.480592 0.505548 0.541002
0.469819 0.490211 0.495886 0.542746
0.464847 0.489237 0.507137 0.537503
0.462516 0.493737 0.511211 0.531413
0.460954 0.489509 0.51818 0.529916
0.464604 0.488478 0.513514 0.532166
0.465639 0.487981 0.513282 0.531932
0.464567 0.49185 0.508686 0.533702
0.465923 0.490936 0.511171 0.530876
0.466438 0.486722 0.518745 0.526918
0.473922 0.483026 0.514968 0.527384
0.47601 0.484219 0.511589 0.527621
0.483461 0.480553 0.511187 0.52451
0.480788 0.485561 0.505164 0.528197
0.477357 0.491779 0.511979 0.519002
0.475128 0.497186 0.509096 0.518744
0.473106 0.493729 0.506197 0.52671
0.46867 0.494033 0.511699 0.525034
0.476609 0.495158 0.509 0.519422
0.47538 0.493198 0.508233 0.523147
0.480483 0.495784 0.505976 0.518214
0.478626 0.493196 0.510926 0.517546
0.482253 0.490235 0.50482 0.52296
0.491292 0.490325 0.500224 0.518889
0.501184 0.480021 0.494409 0.524684
0.508453 0.489952 0.496509 0.506455
0.514655 0.48465 0.492365 0.509162
0.52125 0.490103 0.494062 0.495419
0.519589 0.495484 0.493458 0.492404
0.511293 0.497779 0.49242 0.499782
0.520882 0.49265 0.487845 0.499509
0.517525 0.494101 0.493661 0.495811
0.518604 0.480731 0.495891 0.505537
0.525647 0.475021 0.4888 0.510545
0.532682 0.4728 0.48679 0.50725
0.535979 0.468031 0.484423 0.510422
0.535679 0.465992 0.488145 0.509028
0.532053 0.462708 0.49655 0.507708
0.527674 0.458869 0.505044 0.507405
0.527301 0.451281 0.504082 0.515486
0.526854 0.450045 0.502965 0.518059
0.532433 0.457176 0.50826 0.500804
0.530406 0.459219 0.505803 0.503494
0.526523 0.462365 0.498475 0.511855
0.515636 0.475426 0.497802 0.511765
0.50898 0.474096 0.497708 0.5197
0.510689 0.476134 0.499563 0.514306
0.509651 0.479365 0.492038 0.519489
0.501627 0.477217 0.500537 0.521033
0.489997 0.483613 0.49958 0.527011
0.487057 0.486747 0.496483 0.529724
0.492171 0.487034 0.494467 0.5266
0.49311 0.485404 0.489065 0.532128
0.491891 0.48089 0.499634 0.527508
0.501982 0.471498 0.506403 0.520149
0.497993 0.467412 0.508293 0.525593
0.503896 0.467455 0.502815 0.525208
0.503076 0.466232 0.506015 0.523945
0.50928 0.463642 0.506425 0.519865
0.497778 0.468705 0.513559 0.519563
0.497369 0.467016 0.512961 0.522038
0.498771 0.470879 0.51512 0.515004
0.492491 0.46512 0.524999 0.51635
0.498423 0.476895 0.517288 0.507769
0.508525 0.474959 0.502808 0.514255
0.519073 0.467189 0.492926 0.520539
0.523999 0.478819 0.49059 0.507228
0.528198 0.476122 0.484141 0.511568
0.53339 0.4843 0.478471 0.503701
0.526926 0.493459 0.485297 0.495121
0.530357 0.491758 0.48583 0.492584
0.531679 0.47698 0.493459 0.497948
0.530539 0.471811 0.489824 0.507505
0.530073 0.47191 0.489736 0.507976
0.520492 0.475314 0.49549 0.508949
0.521016 0.47127 0.499348 0.508275
0.512431 0.472524 0.506394 0.508903
0.516735 0.471518 0.507187 0.504636
0.516727 0.471528 0.507444 0.50436
0.508028 0.479888 0.502141 0.510672
0.506326 0.479746 0.503576 0.511061
0.512803 0.47401 0.500808 0.512635
0.517116 0.473589 0.49687 0.512503
0.512617 0.476596 0.499906 0.511101
0.512086 0.476361 0.497469 0.514212
0.51414 0.467048 0.501848 0.516352
0.522863 0.470099 0.495394 0.511105
0.523242 0.470858 0.493616 0.511723
0.520474 0.472547 0.491406 0.515085
0.526095 0.475066 0.492953 0.505494
0.523862 0.477847 0.48696 0.510972
0.521219 0.489692 0.473007 0.51573
0.51833 0.490942 0.471168 0.519103
0.513354 0.495772 0.475907 0.515142
0.51454 0.496204 0.478605 0.510864
0.518979 0.496508 0.476049 0.508461
0.518924 0.492298 0.48656 0.502589
0.523395 0.492428 0.483884 0.50038
0.519562 0.502128 0.481496 0.497078
0.522091 0.501631 0.48165 0.494712
0.52454 0.492967 0.483083 0.499405
0.522712 0.490321 0.488952 0.498217
0.530023 0.488951 0.491848 0.488975
0.526963 0.484459 0.496563 0.491979
0.529736 0.489722 0.492608 0.487756
0.526541 0.482083 0.500477 0.490765
0.526518 0.493332 0.494259 0.485934
0.524416 0.493353 0.491207 0.491224
0.525127 0.494126 0.490863 0.489955
0.517799 0.505262 0.493293 0.484058
0.51847 0.50967 0.492444 0.479502
0.519132 0.513074 0.492603 0.474944
0.521749 0.505021 0.49797 0.475083
0.530837 0.495665 0.500098 0.47271
0.526102 0.504373 0.496135 0.473045
0.53041 0.5089 0.488256 0.471594
0.529395 0.508512 0.490981 0.470311
0.533285 0.501579 0.499659 0.46421
0.525209 0.502693 0.497469 0.474527
0.51592 0.51297 0.498959 0.472258
0.5098 0.51443 0.504872 0.47104
0.509743 0.512785 0.504762 0.472995
0.506227 0.511967 0.504828 0.477513
0.512554 0.518238 0.487039 0.482656
0.51997 0.514029 0.482928 0.483345
0.520383 0.513691 0.482256 0.483911
0.513341 0.50855 0.486002 0.493072
0.513701 0.505811 0.491243 0.490272
0.509638 0.512638 0.494076 0.484528
0.50373 0.522871 0.485433 0.488563
0.509975 0.525834 0.479372 0.484851
0.51442 0.529016 0.478652 0.477295
0.504618 0.532786 0.490416 0.47176
0.494444 0.530981 0.494826 0.479932
0.48728 0.539402 0.494458 0.478156
0.487728 0.537277 0.49405 0.480463
0.485772 0.538559 0.496786 0.478069
0.487898 0.537561 0.496852 0.476945
0.485226 0.545379 0.491204 0.476659
0.484703 0.534817 0.492373 0.487953
0.493971 0.532245 0.494023 0.479778
0.496196 0.52255 0.490566 0.491664
0.495211 0.525049 0.48827 0.492243
0.487355 0.526137 0.490101 0.497016
0.497391 0.527018 0.48629 0.489817
0.498284 0.523378 0.494517 0.484325
0.494416 0.516957 0.50405 0.485346
0.49826 0.519343 0.503079 0.479824
0.49202 0.52636 0.506439 0.475075
0.481381 0.526622 0.513063 0.478445
0.482858 0.525831 0.511915 0.47903
0.479152 0.527844 0.510814 0.481584
0.466534 0.535355 0.520419 0.475573
0.464934 0.538854 0.521955 0.4714
0.474977 0.541237 0.522689 0.457691
0.474275 0.535322 0.519257 0.46925
0.473473 0.536409 0.518261 0.469905
0.475585 0.536967 0.520549 0.464481
0.480653 0.538092 0.512445 0.466893
0.479833 0.534152 0.515923 0.468423
0.483218 0.527004 0.519468 0.469116
0.477496 0.522414 0.528497 0.470038
0.484697 0.518722 0.518781 0.47761
0.483277 0.513664 0.523679 0.479127
0.487491 0.510243 0.514017 0.48896
0.485583 0.512228 0.513886 0.488889
0.489342 0.507004 0.517393 0.486843
0.484036 0.515509 0.514419 0.486367
0.483173 0.51233 0.51814 0.486525
0.479642 0.513261 0.519123 0.487935
0.471141 0.519881 0.522678 0.485428
0.482003 0.516798 0.518923 0.482058
0.484728 0.516587 0.516611 0.482026
0.484759 0.515762 0.512789 0.486787
0.492752 0.508049 0.515012 0.484562
0.49072 0.496226 0.524377 0.488939
0.487235 0.498056 0.524305 0.490611
0.49614 0.489881 0.516372 0.498379
0.501257 0.493393 0.507594 0.498817
0.500984 0.48885 0.515966 0.495014
0.500807 0.491515 0.509378 0.499311
0.506703 0.499146 0.509347 0.485741
0.50664 0.49889 0.508899 0.486534
0.511634 0.507996 0.507271 0.473511
0.518328 0.512863 0.50059 0.467996
0.519009 0.506371 0.508336 0.465927
0.521272 0.504993 0.49669 0.477346
0.512645 0.499284 0.503014 0.485921
0.504623 0.508478 0.50098 0.486859
0.510768 0.505511 0.487979 0.496818
0.513013 0.505377 0.485138 0.497372
0.5211 0.491033 0.48645 0.502138
0.517244 0.498925 0.494632 0.490275
0.513384 0.50288 0.495614 0.489071
0.513265 0.504908 0.495005 0.487651
0.513806 0.504675 0.495193 0.487107
0.512448 0.511873 0.494012 0.482211
0.516884 0.512533 0.479333 0.491626
0.514168 0.508436 0.48111 0.496907
0.519778 0.50435 0.48661 0.489838
0.522825 0.502569 0.485841 0.48916
0.523524 0.499248 0.481778 0.495805
0.526826 0.499226 0.48035 0.493685
0.528 0.498781 0.481327 0.491764
0.522464 0.507215 0.490784 0.479693
0.51143 0.517013 0.499805 0.471944
0.507509 0.519492 0.490576 0.483043
0.508283 0.51694 0.492024 0.483414
0.507639 0.517816 0.492317 0.482848
0.510076 0.504529 0.497033 0.489311
0.512009 0.502502 0.497712 0.488645
0.513596 0.50016 0.495541 0.491571
0.512334 0.505216 0.492896 0.490348
0.510781 0.513164 0.488065 0.488583
0.511337 0.509582 0.496422 0.483328
0.50631 0.519053 0.495042 0.480009
0.513349 0.527321 0.485747 0.473119
0.512559 0.530641 0.485088 0.470907
0.507309 0.531175 0.492961 0.467818
0.515957 0.527478 0.485625 0.470241
0.517487 0.524885 0.485661 0.47138
0.518906 0.526354 0.483523 0.470246
0.518891 0.528459 0.483335 0.468028
0.51356 0.533086 0.489138 0.462602
0.51168 0.530011 0.497136 0.459732
0.514697 0.527872 0.495794 0.460057
0.506422 0.528477 0.497158 0.467047
0.503319 0.525406 0.503805 0.466767
0.512959 0.521893 0.50504 0.458836
0.514706 0.510423 0.504921 0.469936
0.508366 0.508752 0.508876 0.474217
0.505641 0.506029 0.507306 0.481699
0.501247 0.509319 0.511372 0.478447
0.496311 0.515912 0.506192 0.482082
0.49782 0.514101 0.504791 0.483906
0.504527 0.500666 0.504762 0.491085
0.500584 0.504005 0.508663 0.487671
0.494738 0.496159 0.511492 0.498669
0.491867 0.505975 0.510708 0.492435
0.494883 0.500551 0.515158 0.490304
0.504137 0.489627 0.509656 0.497766
0.495332 0.496947 0.505445 0.503598
0.504061 0.492099 0.502516 0.502643
0.494988 0.486884 0.512513 0.506709
0.493242 0.486381 0.508287 0.513003
0.49429 0.485847 0.507529 0.513229
0.493156 0.48493 0.505645 0.516954
0.486315 0.493269 0.516061 0.505322
0.49017 0.489227 0.517817 0.503671
0.481569 0.492308 0.525855 0.500572
0.482511 0.493909 0.524763 0.4992
0.482275 0.500423 0.529867 0.487398
0.481826 0.505681 0.529739 0.482509
0.485829 0.501922 0.527562 0.484766
0.483906 0.509809 0.527755 0.478104
0.495493 0.497877 0.518872 0.488734
0.500954 0.49615 0.514779 0.48907
0.502436 0.503339 0.511459 0.483662
0.502334 0.49778 0.508353 0.492709
0.500629 0.496906 0.505723 0.497896
0.497981 0.502925 0.497981 0.502301
0.495866 0.501048 0.502961 0.501311
0.503971 0.491826 0.501039 0.504168
0.507854 0.483096 0.509343 0.500451
0.501825 0.488095 0.511904 0.498938
0.49751 0.49129 0.513556 0.498372
0.490628 0.490903 0.518302 0.500599
0.497498 0.494849 0.51505 0.493202
0.488767 0.501528 0.50953 0.500884
0.489994 0.503429 0.507911 0.499418
0.482502 0.510043 0.509748 0.498156
0.489809 0.500473 0.51143 0.499077
0.489589 0.493935 0.520022 0.496967
0.496281 0.485093 0.519401 0.499702
0.493406 0.480455 0.525069 0.501119
0.490258 0.484164 0.521495 0.504107
0.486119 0.490929 0.525776 0.497127
0.4839 0.490822 0.530538 0.494328
0.484005 0.489716 0.525303 0.500827
0.492058 0.485903 0.519902 0.502371
0.501302 0.477917 0.522943 0.497715
0.504178 0.475443 0.521764 0.498357
0.505286 0.480597 0.510455 0.504063
0.515311 0.478106 0.505297 0.501548
0.519162 0.469679 0.508004 0.502742
0.514685 0.470404 0.504748 0.509932
0.514961 0.482294 0.508499 0.494803
0.512421 0.481284 0.508209 0.498703
0.515994 0.480836 0.50699 0.496665
0.516162 0.482793 0.515179 0.486121
0.518625 0.479092 0.520246 0.481706
0.520558 0.477845 0.522412 0.478321
0.525133 0.475228 0.521218 0.477202
0.53285 0.474344 0.515898 0.475311
0.531128 0.46962 0.518899 0.478487
0.520142 0.479933 0.514081 0.485662
0.517587 0.484234 0.513219 0.485001
0.520401 0.486346 0.507056 0.486353
0.520307 0.483018 0.501024 0.495894
0.513591 0.48022 0.50794 0.498556
0.51194 0.487148 0.505368 0.496169
0.520431 0.488294 0.502173 0.489444
0.513187 0.491435 0.501381 0.494759
0.519694 0.496869 0.497477 0.486407
0.52472 0.505493 0.48729 0.482541
0.516823 0.504654 0.487604 0.491561
0.515402 0.508573 0.486778 0.489781
0.521764 0.504311 0.48622 0.488018
0.510877 0.504637 0.487915 0.497414
0.495183 0.512116 0.490041 0.50368
0.505061 0.502366 0.490887 0.502944
0.504753 0.506064 0.490132 0.500257
0.501259 0.50455 0.489898 0.505471
0.494747 0.514331 0.496723 0.49539
0.493624 0.509969 0.503932 0.49375
0.492497 0.505276 0.502466 0.501139
0.487019 0.510287 0.50474 0.499096
0.484357 0.507191 0.512961 0.496301
0.485981 0.507544 0.507358 0.499942
0.484256 0.508895 0.511086 0.496416
0.491443 0.503765 0.512422 0.493127
0.495112 0.501579 0.512454 0.49165
0.496815 0.494314 0.509835 0.499996
0.486489 0.498248 0.512982 0.502896
0.497892 0.498305 0.498554 0.506365
0.508062 0.496261 0.499709 0.497102
0.502869 0.498319 0.502202 0.497779
0.506841 0.502958 0.498664 0.492335
0.492231 0.512598 0.504867 0.49109
0.492084 0.515241 0.498773 0.49466
0.492389 0.512112 0.496168 0.500195
0.49118 0.515078 0.496933 0.497563
0.476823 0.515688 0.501416 0.50643
0.478491 0.519555 0.498304 0.503934
0.478619 0.525285 0.497268 0.498878
0.478411 0.525586 0.497568 0.498382
0.481602 0.529247 0.500596 0.4882
0.492146 0.525106 0.492084 0.490919
0.491402 0.51856 0.495719 0.494845
0.493812 0.523276 0.493366 0.48982
0.494993 0.524356 0.490822 0.489995
0.492907 0.520211 0.494257 0.493048
0.487628 0.523944 0.491324 0.497274
0.478916 0.533295 0.492146 0.495054
0.479608 0.532397 0.493196 0.494283
0.471689 0.534596 0.50042 0.492301
0.470361 0.53218 0.495663 0.500981
0.467794 0.532784 0.498851 0.499536
0.477449 0.527113 0.507404 0.487883
0.478532 0.532065 0.503457 0.485419
0.473586 0.539611 0.50399 0.481403
0.470043 0.52915 0.514914 0.485032
0.48292 0.51203 0.516504 0.489339
0.475088 0.512328 0.514297 0.498955
0.474157 0.514934 0.50528 0.506327
0.470538 0.519671 0.508524 0.50159
0.469503 0.518527 0.503601 0.508659
0.465981 0.520323 0.513284 0.500365
0.457695 0.526017 0.507211 0.508223
0.458055 0.531224 0.49924 0.510333
0.460471 0.518967 0.500417 0.519555
0.453319 0.526931 0.494624 0.523259
0.452864 0.526223 0.4944 0.524559
0.463259 0.529016 0.496401 0.510668
