0.820155	0.224397	
0.749362	0.595782	
0.726713	0.455175	
0.827280	0.414070	
0.876305	0.428549	
0.879263	0.423358	
0.869118	0.426803	
0.813895	0.417184	
0.715542	0.348353	
0.750084	0.337060	
