0.100000	1.000000
0.200000	0.999850
0.300000	0.996718
0.400000	0.983263
0.500000	0.952163
0.600000	0.896828
0.700000	0.808555
0.800000	0.677232
0.900000	0.513122
1.000000	0.352858
1.100000	0.221033
1.200000	0.126986
1.300000	0.069144
1.400000	0.037091
1.500000	0.020088
1.600000	0.011108
1.700000	0.006295
1.800000	0.003659
1.900000	0.002180
